Dataset,Algoritm,Approach,window,model,resample,F1-Score,Accuracy,Sensitivity,Specificity,ROC AUC score
Openfire,DT,trad,0,Str,ADA,0.95271837,0.8798057000782725,0.4213197969543147,0.885063627155348,0.6531917120548314
Openfire,LogisticRegression,trad,0,Str,ADA,0.95271837,0.7598243473456421,0.650253807106599,0.7610809048677976,0.7056673559871983
Openfire,MLP,trad,0,Str,ADA,0.95271837,0.8811466918366407,0.5624365482233502,0.8848016672293953,0.7236191077263727
Openfire,RandomForest,trad,0,StrEvo,ADA,0.95271837,0.9576637966757218,0.3177664974619289,0.9650021538927244,0.6413843256773267
Openfire,DT,trad,0,StrEvo,ADA,0.95271837,0.9053133201344444,0.3482233502538071,0.9117020409588896,0.6299626956063485
Openfire,LogisticRegression,trad,0,StrEvo,ADA,0.95271837,0.7600833371702196,0.6598984771573604,0.7612322594916813,0.7105653683245209
Openfire,MLP,trad,0,StrEvo,ADA,0.95271837,0.8781654311892813,0.6223350253807106,0.8810993002759311,0.7517171628283208
Openfire,RandomForest,trad,0,Evo,ADA,0.95271837,0.3419586537133385,0.7979695431472081,0.3367291101512382,0.5673493266492231
Openfire,DT,trad,0,Evo,ADA,0.95271837,0.3419471430544684,0.7979695431472081,0.3367174674878625,0.5673435053175354
Openfire,LogisticRegression,trad,0,Evo,ADA,0.95271837,0.5325751646024218,0.4756345177664974,0.533228161274173,0.5044313395203354
Openfire,MLP,trad,0,Evo,ADA,0.95271837,0.659911828353055,0.4294416243654822,0.6625548660511579,0.54599824520832
Openfire,RandomForest,trad,0,Str,RUS,0.95271837,0.7598013260279018,0.8010152284263959,0.7593286840297586,0.7801719562280773
Openfire,DT,trad,0,Str,RUS,0.95271837,0.7591567291311755,0.7385786802030457,0.7593927186783248,0.7489856994406854
Openfire,LogisticRegression,trad,0,Str,RUS,0.95271837,0.7588804733182928,0.6416243654822334,0.7602251691096855,0.7009247672959595
Openfire,MLP,trad,0,Str,RUS,0.95271837,0.7201125742437497,0.749746192893401,0.7197727352109069,0.734759464052154
Openfire,RandomForest,trad,0,StrEvo,RUS,0.95271837,0.7734702334361618,0.8111675126903554,0.7730379201546146,0.792102716422485
Openfire,DT,trad,0,StrEvo,RUS,0.95271837,0.7638300566324416,0.7421319796954314,0.7640788906870336,0.7531054351912326
Openfire,LogisticRegression,trad,0,StrEvo,RUS,0.95271837,0.7617351167180809,0.650253807106599,0.7630135869881595,0.7066336970473792
Openfire,MLP,trad,0,StrEvo,RUS,0.95271837,0.714161563607901,0.7852791878172589,0.7133459850275349,0.7493125864223968
Openfire,RandomForest,trad,0,Evo,RUS,0.95271837,0.3174697269671716,0.8203045685279188,0.3117032052252273,0.5660038868765731
Openfire,DT,trad,0,Evo,RUS,0.95271837,0.3175848335558727,0.8203045685279188,0.311819631858984,0.5660621001934514
Openfire,LogisticRegression,trad,0,Evo,RUS,0.95271837,0.5380197062479857,0.4685279187817259,0.5388166396944966,0.5036722792381112
Openfire,MLP,trad,0,Evo,RUS,0.95271837,0.1651376674800865,0.9045685279187816,0.156657857051379,0.5306131924850803
Openfire,RandomForest,trad,0,Str,ENN,0.95271837,0.9052097242046134,0.5243654822335025,0.9095772548928291,0.7169713685631658
Openfire,DT,trad,0,Str,ENN,0.95271837,0.8706662369354021,0.5583756345177665,0.8742475928793471,0.7163116136985568
Openfire,LogisticRegression,trad,0,Str,ENN,0.95271837,0.759312123025922,0.6527918781725889,0.7605336996891409,0.7066627889308649
Openfire,MLP,trad,0,Str,ENN,0.95271837,0.9884317878355358,0.0096446700507614,0.9996565414304176,0.5046506057405896
Openfire,RandomForest,trad,0,StrEvo,ENN,0.95271837,0.9208872415857084,0.516243654822335,0.9255277037175024,0.7208856792699188
Openfire,DT,trad,0,StrEvo,ENN,0.95271837,0.9049392237211658,0.5390862944162437,0.9091348336845536,0.7241105640503986
Openfire,LogisticRegression,trad,0,StrEvo,ENN,0.95271837,0.7617581380358212,0.6568527918781726,0.7629611950029689,0.7099069934405707
Openfire,MLP,trad,0,StrEvo,ENN,0.95271837,0.9880289147750816,0.0263959390862944,0.9990569442665704,0.5127264416764324
Openfire,RandomForest,trad,0,Evo,ENN,0.95271837,0.3416190892766702,0.7974619289340101,0.3363914729133436,0.5669267009236769
Openfire,DT,trad,0,Evo,ENN,0.95271837,0.3404277360836134,0.798984771573604,0.3351689932588979,0.567076882416251
Openfire,LogisticRegression,trad,0,Evo,ENN,0.95271837,0.5388139417100235,0.4685279187817259,0.539619983467418,0.504073951124572
Openfire,MLP,trad,0,Evo,ENN,0.95271837,0.988662001012938,0.0,1.0,0.5
Openfire,RandomForest,trad,0,Str,TL,0.95271837,0.907995303651181,0.4964467005076142,0.9127149526725734,0.7045808265900938
Openfire,DT,trad,0,Str,TL,0.95271837,0.8701827892628574,0.5563451776649746,0.8737818863443201,0.7150635320046473
Openfire,LogisticRegression,trad,0,Str,TL,0.95271837,0.7623048943321515,0.6467005076142132,0.7636306481470702,0.7051655778806416
Openfire,MLP,trad,0,Str,TL,0.95271837,0.9886850223306782,0.0065989847715736,0.9999476080148094,0.5032732963931914
Openfire,RandomForest,trad,0,StrEvo,TL,0.95271837,0.9207088263732216,0.4862944162436548,0.9256907010047618,0.7059925586242083
Openfire,DT,trad,0,StrEvo,TL,0.95271837,0.9051118836042176,0.534010152284264,0.9093676869520672,0.7216889196181656
Openfire,LogisticRegression,trad,0,StrEvo,TL,0.95271837,0.7646530687416547,0.6492385786802031,0.7659766448172683,0.7076076117487359
Openfire,MLP,trad,0,StrEvo,TL,0.95271837,0.9886504903540678,0.0111675126903553,0.999860288039492,0.5055139003649237
Openfire,RandomForest,trad,0,Evo,TL,0.95271837,0.3412162162162162,0.798984771573604,0.3359665157001316,0.5674756436368678
Openfire,DT,trad,0,Evo,TL,0.95271837,0.3404277360836134,0.798984771573604,0.3351689932588979,0.567076882416251
Openfire,LogisticRegression,trad,0,Evo,TL,0.95271837,0.5388081863805885,0.4685279187817259,0.5396141621357302,0.5040710404587281
Openfire,MLP,trad,0,Evo,TL,0.95271837,0.988662001012938,0.0,1.0,0.5
Openfire,RandomForest,slw,2,Str,NONE,0.96726354,0.9368735401082168,0.3683138053998981,0.9435509925691926,0.6559323989845453
Openfire,DT,slw,2,Str,NONE,0.96726354,0.8761420419266136,0.423331635252165,0.881460075863637,0.6523958555579009
Openfire,LogisticRegression,slw,2,Str,NONE,0.96726354,0.9880902397918452,0.0056036678553234,0.9996290579267928,0.5026163628910582
Openfire,MLP,slw,2,Str,NONE,0.96726354,0.9884746163626148,0.0483953132959755,0.9995153821301648,0.5239553477130702
Openfire,RandomForest,slw,2,StrEvo,NONE,0.96726354,0.9428757280979272,0.3754457463066734,0.9495399121704896,0.6624928292385815
Openfire,DT,slw,2,StrEvo,NONE,0.96726354,0.903267200851542,0.4100866021395822,0.9090593626975864,0.6595729824185844
Openfire,LogisticRegression,slw,2,StrEvo,NONE,0.96726354,0.9881375476774784,0.0056036678553234,0.99967692142011,0.5026402946377168
Openfire,MLP,slw,2,StrEvo,NONE,0.96726354,0.9884864433340232,0.0550178298522669,0.9994495698268538,0.5272336998395604
Openfire,RandomForest,slw,2,Evo,NONE,0.96726354,0.3572691523018243,0.7860417727967397,0.3522334302569073,0.5691376015268235
Openfire,DT,slw,2,Evo,NONE,0.96726354,0.3560805416752905,0.7870606214977076,0.3510188941139869,0.5690397578058473
Openfire,LogisticRegression,slw,2,Evo,NONE,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,MLP,slw,2,Evo,NONE,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,RandomForest,slw,2,Str,RUS,0.96726354,0.7601726737825611,0.825776872134488,0.7594021849684699,0.7925895285514789
Openfire,DT,slw,2,Str,RUS,0.96726354,0.7539221193932764,0.7529291900152827,0.7539337808569958,0.7534314854361392
Openfire,LogisticRegression,slw,2,Str,RUS,0.96726354,0.7374648886786316,0.7070809984717269,0.7378217324191406,0.7224513654454338
Openfire,MLP,slw,2,Str,RUS,0.96726354,0.7394045119895922,0.7804381049414162,0.738922592765433,0.7596803488534246
Openfire,RandomForest,slw,2,StrEvo,RUS,0.96726354,0.7775287543242364,0.8364747834946511,0.7768364624092089,0.80665562295193
Openfire,DT,slw,2,StrEvo,RUS,0.96726354,0.7613317169805742,0.7855323484462557,0.7610474925512438,0.7732899204987498
Openfire,LogisticRegression,slw,2,StrEvo,RUS,0.96726354,0.7412731734721031,0.7142129393785023,0.741590982517859,0.7279019609481807
Openfire,MLP,slw,2,StrEvo,RUS,0.96726354,0.656775376245528,0.8899643402954661,0.6540366873676275,0.7720005138315468
Openfire,RandomForest,slw,2,Evo,RUS,0.96726354,0.340829662044292,0.7962302598064187,0.3354812075959364,0.5658557337011775
Openfire,DT,slw,2,Evo,RUS,0.96726354,0.343940155524674,0.7921548650025472,0.3386760957748501,0.5654154803886986
Openfire,LogisticRegression,slw,2,Evo,RUS,0.96726354,0.5523373052245646,0.4574630667345899,0.5534515561618265,0.5054573114482083
Openfire,MLP,slw,2,Evo,RUS,0.96726354,0.2459714378640489,0.8548140601120734,0.2388208828421342,0.5468174714771038
Openfire,RandomForest,slw,2,Str,ENN,0.96726354,0.9297063954347892,0.4467651553744269,0.9353783010853048,0.6910717282298658
Openfire,DT,slw,2,Str,ENN,0.96726354,0.8728423169036988,0.4747834946510443,0.8775173206016441,0.6761504076263442
Openfire,LogisticRegression,slw,2,Str,ENN,0.96726354,0.987918748706425,0.0091696383087111,0.999413672206866,0.5042916552577886
Openfire,MLP,slw,2,Str,ENN,0.96726354,0.9875343721356552,0.0738665308201732,0.9982649483672564,0.5360657395937148
Openfire,RandomForest,slw,2,StrEvo,ENN,0.96726354,0.938239555305875,0.4447274579724911,0.9440356104390278,0.6943815342057595
Openfire,DT,slw,2,StrEvo,ENN,0.96726354,0.9049643712486324,0.4758023433520122,0.9100046666905984,0.6929035050213054
Openfire,LogisticRegression,slw,2,StrEvo,ENN,0.96726354,0.9879719700777624,0.0091696383087111,0.9994675186368476,0.5043185784727794
Openfire,MLP,slw,2,StrEvo,ENN,0.96726354,0.9869311965938322,0.1166581762608252,0.9971521221476348,0.5569051492042301
Openfire,RandomForest,slw,2,Evo,ENN,0.96726354,0.3572691523018243,0.7860417727967397,0.3522334302569073,0.5691376015268235
Openfire,DT,slw,2,Evo,ENN,0.96726354,0.3560805416752905,0.7870606214977076,0.3510188941139869,0.5690397578058473
Openfire,LogisticRegression,slw,2,Evo,ENN,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,MLP,slw,2,Evo,ENN,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,RandomForest,slw,2,Str,TL,0.96726354,0.9372874841075072,0.3785022924095771,0.9438501394024242,0.6611762159060006
Openfire,DT,slw,2,Str,TL,0.96726354,0.8754028562135951,0.4253693326541009,0.8806882770338993,0.653028804844
Openfire,LogisticRegression,slw,2,Str,TL,0.96726354,0.9880902397918452,0.0056036678553234,0.9996290579267928,0.5026163628910582
Openfire,MLP,slw,2,Str,TL,0.96726354,0.9884805298483192,0.0468670402445236,0.9995393138768232,0.5232031770606734
Openfire,RandomForest,slw,2,StrEvo,TL,0.96726354,0.943218710268768,0.3769740193581253,0.9498689736870446,0.6634214965225849
Openfire,DT,slw,2,StrEvo,TL,0.96726354,0.9026876792525356,0.4177279673968416,0.908383290854483,0.6630556291256622
Openfire,LogisticRegression,slw,2,StrEvo,TL,0.96726354,0.9881257207060702,0.0056036678553234,0.9996649555467806,0.502634311701052
Openfire,MLP,slw,2,StrEvo,TL,0.96726354,0.9885514916767688,0.0585838003056546,0.9994735015735124,0.5290286509395835
Openfire,RandomForest,slw,2,Evo,TL,0.96726354,0.3572691523018243,0.7860417727967397,0.3522334302569073,0.5691376015268235
Openfire,DT,slw,2,Evo,TL,0.96726354,0.3560805416752905,0.7870606214977076,0.3510188941139869,0.5690397578058473
Openfire,LogisticRegression,slw,2,Evo,TL,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,MLP,slw,2,Evo,TL,0.96726354,0.9883918275627568,0.0,1.0,0.5
Openfire,RandomForest,slw,2,Str,ROS,0.96726354,0.8858342449957127,0.4814060112073357,0.8905840542772014,0.6859950327422686
Openfire,DT,slw,2,Str,ROS,0.96726354,0.8765914668401289,0.4212939378502292,0.8819387107968075,0.6516163243235183
Openfire,LogisticRegression,slw,2,Str,ROS,0.96726354,0.73931580970403,0.7162506367804381,0.7395866987352072,0.7279186677578227
Openfire,MLP,slw,2,Str,ROS,0.96726354,0.8199698412229088,0.7468160978094753,0.8208289957042515,0.7838225467568634
Openfire,RandomForest,slw,2,StrEvo,ROS,0.96726354,0.9146861417462524,0.4661232806928171,0.9199542903638822,0.6930387855283496
Openfire,DT,slw,2,StrEvo,ROS,0.96726354,0.9037935010792112,0.4060112073357106,0.909639707554056,0.6578254574448833
Openfire,LogisticRegression,slw,2,StrEvo,ROS,0.96726354,0.7453002572366282,0.7187977585328579,0.7456115159564921,0.732204637244675
Openfire,MLP,slw,2,StrEvo,ROS,0.96726354,0.8682948463972089,0.7300050942435048,0.8699189910375609,0.7999620426405328
Openfire,RandomForest,slw,2,Evo,ROS,0.96726354,0.3508885012270483,0.7921548650025472,0.3457060463557933,0.5689304556791702
Openfire,DT,slw,2,Evo,ROS,0.96726354,0.35087667425564,0.7921548650025472,0.345694080482464,0.5689244727425056
Openfire,LogisticRegression,slw,2,Evo,ROS,0.96726354,0.5467490612341445,0.4584819154355578,0.5477857151404195,0.5031338152879887
Openfire,MLP,slw,2,Evo,ROS,0.96726354,0.2915111912716951,0.8217014773306164,0.2852843689796699,0.5534929231551432
Openfire,RandomForest,slw,2,Str,SMOTE,0.96726354,0.7726737825611306,0.3937850229240958,0.7771236433691113,0.5854543331466036
Openfire,DT,slw,2,Str,SMOTE,0.96726354,0.2606960172673782,0.6102903718797759,0.2565902047360927,0.4334402883079342
Openfire,LogisticRegression,slw,2,Str,SMOTE,0.96726354,0.7449336211229709,0.7111563932755985,0.7453303179332543,0.7282433556044265
Openfire,MLP,slw,2,Str,SMOTE,0.96726354,0.87998580763431,0.5858380030565461,0.8834404278996303,0.7346392154780882
Openfire,RandomForest,slw,2,StrEvo,SMOTE,0.96726354,0.8042281422784661,0.3728986245542537,0.8092938938148401,0.5910962591845469
Openfire,DT,slw,2,StrEvo,SMOTE,0.96726354,0.3258094083557553,0.6464595007641365,0.3220435318471719,0.4842515163056542
Openfire,LogisticRegression,slw,2,StrEvo,SMOTE,0.96726354,0.7472398805475888,0.7137035150280183,0.7476337485491379,0.730668631788578
Openfire,MLP,slw,2,StrEvo,SMOTE,0.96726354,0.8883356494485675,0.6444218033622007,0.8912002967536585,0.7678110500579295
Openfire,RandomForest,slw,2,Evo,SMOTE,0.96726354,0.3579787705863221,0.7834946510443199,0.3529812973399863,0.5682379741921532
Openfire,DT,slw,2,Evo,SMOTE,0.96726354,0.3579669436149138,0.7834946510443199,0.3529693314666571,0.5682319912554885
Openfire,LogisticRegression,slw,2,Evo,SMOTE,0.96726354,0.5467490612341445,0.4584819154355578,0.5477857151404195,0.5031338152879887
Openfire,MLP,slw,2,Evo,SMOTE,0.96726354,0.2915171047573992,0.8217014773306164,0.2852903519163346,0.5534959146234755
Openfire,RandomForest,slw,2,Str,ADA,0.96726354,0.7690665562816001,0.3942944472745797,0.7734680690670208,0.5838812581708003
Openfire,DT,slw,2,Str,ADA,0.96726354,0.2695721593093049,0.6260825267447784,0.2653851216331024,0.4457338241889403
Openfire,LogisticRegression,slw,2,Str,ADA,0.96726354,0.7379616214777801,0.7157412124299541,0.738222589175671,0.7269819008028124
Openfire,MLP,slw,2,Str,ADA,0.96726354,0.853351468022826,0.6668364747834946,0.855541994232449,0.7611892345079719
Openfire,RandomForest,slw,2,StrEvo,ADA,0.96726354,0.8075101268442684,0.3708609271523179,0.8126383554103697,0.5917496412813438
Openfire,DT,slw,2,StrEvo,ADA,0.96726354,0.2207385943644481,0.6678553234844625,0.2154874298500676,0.4416713766672651
Openfire,LogisticRegression,slw,2,StrEvo,ADA,0.96726354,0.7381685934774252,0.7269485481406012,0.7383003673523112,0.7326244577464561
Openfire,MLP,slw,2,StrEvo,ADA,0.96726354,0.9025812365098608,0.5858380030565461,0.9063012288951908,0.7460696159758684
Openfire,RandomForest,slw,2,Evo,ADA,0.96726354,0.3579787705863221,0.7834946510443199,0.3529812973399863,0.5682379741921532
Openfire,DT,slw,2,Evo,ADA,0.96726354,0.358416368528429,0.782985226693836,0.3534300175898338,0.5682076221418348
Openfire,LogisticRegression,slw,2,Evo,ADA,0.96726354,0.537677774163981,0.4686704024452369,0.5384882315635807,0.5035793170044087
Openfire,MLP,slw,2,Evo,ADA,0.96726354,0.2874841075071701,0.8237391747325522,0.2811860573643967,0.5524626160484745
Openfire,RandomForest,slw,3,Str,NONE,0.96726354,0.972761641862698,0.4701455092824887,0.9788456516061634,0.7244955804443259
Openfire,DT,slw,3,Str,NONE,0.96726354,0.961797887662026,0.6206723532363272,0.9659271046541996,0.7932997289452633
Openfire,LogisticRegression,slw,3,Str,NONE,0.96726354,0.988028084493519,0.0020070245860511,0.9999635584006996,0.5009852914933756
Openfire,MLP,slw,3,Str,NONE,0.96726354,0.9915986557849256,0.4244856999498244,0.9984633792295032,0.7114745395896638
Openfire,RandomForest,slw,3,StrEvo,NONE,0.96726354,0.9765482477196352,0.4616156547917712,0.9827813443305982,0.7221984995611846
Openfire,DT,slw,3,StrEvo,NONE,0.96726354,0.969245079212674,0.6046161565479177,0.9736587973057512,0.7891374769268344
Openfire,LogisticRegression,slw,3,StrEvo,NONE,0.96726354,0.9880340854536726,0.0025087807325639,0.9999635584006996,0.5012361695666318
Openfire,MLP,slw,3,StrEvo,NONE,0.96726354,0.991736677868459,0.3833416959357752,0.9991011072172588,0.691221401576517
Openfire,RandomForest,slw,3,Evo,NONE,0.96726354,0.3662626020163226,0.8023080782739589,0.3609844090690993,0.5816462436715291
Openfire,DT,slw,3,Evo,NONE,0.96726354,0.3643422947671627,0.8043151028600101,0.359016562706882,0.5816658327834461
Openfire,LogisticRegression,slw,3,Evo,NONE,0.96726354,0.9880400864138262,0.0,1.0,0.5
Openfire,MLP,slw,3,Evo,NONE,0.96726354,0.9880400864138262,0.0,1.0,0.5
Openfire,RandomForest,slw,3,Str,RUS,0.96726354,0.8361437830052808,0.870546914199699,0.835727343954035,0.853137129076867
Openfire,DT,slw,3,Str,RUS,0.96726354,0.8400984157465194,0.8449573507275464,0.8400395998712397,0.842498475299393
Openfire,LogisticRegression,slw,3,Str,RUS,0.96726354,0.7620319251080173,0.6487706974410437,0.763402916542664,0.7060868069918539
Openfire,MLP,slw,3,Str,RUS,0.96726354,0.8515962554008641,0.8414450577019569,0.8517191324469927,0.8465820950744747
Openfire,RandomForest,slw,3,StrEvo,RUS,0.96726354,0.8383521363418147,0.8765679879578525,0.8378895455125207,0.8572287667351866
Openfire,DT,slw,3,StrEvo,RUS,0.96726354,0.8351956313010082,0.8524836929252383,0.8349863647682618,0.8437350288467501
Openfire,LogisticRegression,slw,3,StrEvo,RUS,0.96726354,0.7626380220835334,0.6688409433015554,0.7637734061355506,0.7163071747185529
Openfire,MLP,slw,3,StrEvo,RUS,0.96726354,0.8322491598655785,0.8585047666833918,0.8319313440269182,0.845218055355155
Openfire,RandomForest,slw,3,Evo,RUS,0.96726354,0.3526944311089774,0.8138484696437531,0.3471123069354437,0.5804803882895984
Openfire,DT,slw,3,Evo,RUS,0.96726354,0.3615698511761882,0.8038133467134972,0.3562166331606406,0.580014989937069
Openfire,LogisticRegression,slw,3,Evo,RUS,0.96726354,0.2046567450792126,0.8906171600602107,0.1963534106300145,0.5434852853451126
Openfire,MLP,slw,3,Evo,RUS,0.96726354,0.2718074891982717,0.8580030105368791,0.2647117773175338,0.5613573939272065
Openfire,RandomForest,slw,3,Str,ENN,0.96726354,0.9714054248679788,0.5137982940291018,0.9769446148426634,0.7453714544358827
Openfire,DT,slw,3,Str,ENN,0.96726354,0.9597335573691792,0.6402408429503261,0.9636009158988624,0.8019208794245943
Openfire,LogisticRegression,slw,3,Str,ENN,0.96726354,0.9880400864138262,0.0035122930255895,0.9999574848008164,0.5017348889132028
Openfire,MLP,slw,3,Str,ENN,0.96726354,0.9907165146423428,0.3587556447566483,0.9983662016313688,0.6785609231940085
Openfire,RandomForest,slw,3,StrEvo,ENN,0.96726354,0.9739738358137302,0.498745609633718,0.9797263235892546,0.7392359666114863
Openfire,DT,slw,3,StrEvo,ENN,0.96726354,0.9672107537205952,0.6276969392875063,0.9713204613506472,0.7995087003190767
Openfire,LogisticRegression,slw,3,StrEvo,ENN,0.96726354,0.9880340854536726,0.0025087807325639,0.9999635584006996,0.5012361695666318
Openfire,MLP,slw,3,StrEvo,ENN,0.96726354,0.9914426308209312,0.4560963371801304,0.9979228288398816,0.7270095830100061
Openfire,RandomForest,slw,3,Evo,ENN,0.96726354,0.3663226116178588,0.8023080782739589,0.3610451450679332,0.581676611670946
Openfire,DT,slw,3,Evo,ENN,0.96726354,0.3643422947671627,0.8043151028600101,0.359016562706882,0.5816658327834461
Openfire,LogisticRegression,slw,3,Evo,ENN,0.96726354,0.9880400864138262,0.0,1.0,0.5
Openfire,MLP,slw,3,Evo,ENN,0.96726354,0.9880400864138262,0.0,1.0,0.5
